Date,Open,High,Low,Close,Adj Close,Volume,CryptoName 
11/6/2014,"272,067,017","285,201,996","270,501,160","282,186,157","282,186,157",15185814,BTC
11/7/2014,"282,612,701","284,966,858","274,894,226","274,987,976","274,987,976",13519274,BTC
11/8/2014,"274,778,351","278,695,801","274,778,351","277,455,841","277,455,841",6854698,ETH
11/9/2014,"277,365,906","291,717,621","276,465,637","291,544,159","291,544,159",19426645,BTC
11/10/2014,"290,742,401","301,784,241","286,622,040","295,311,066","295,311,066",24507123,BTC
11/11/2014,"294,452,301","298,913,208","292,626,709","294,792,755","294,792,755",12698549,BTC
11/12/2014,"295,025,238","345,404,694","295,096,222","340,784,454","340,784,454",36835787,BTC
11/13/2014,"343,771,027","367,290,466","321,309,662","337,343,628","337,343,628",47261867,BTC
11/14/2014,"335,485,077","336,208,527","308,893,799","317,720,612","317,720,612",23631659,BTC
11/15/2014,"319,183,777","323,878,296","296,308,594","300,401,733","300,401,733",12560898,ETH
11/16/2014,"299,281,219","312,114,868","299,178,986","309,785,156","309,785,156",9508506,BTC
11/17/2014,"310,158,142","328,343,079","303,190,125","311,221,069","311,221,069",33353792,ETH
11/18/2014,"311,523,956","314,904,114","296,419,342","299,391,968","299,391,968",25712177,BTC
11/19/2014,"298,353,027","308,641,571","298,472,107","303,521,301","303,521,301",15099537,ETH
11/20/2014,"303,323,517","304,718,018","284,378,296","285,313,354","285,313,354",20118960,BTC
11/21/2014,"285,344,452","285,253,479","274,367,737","283,216,003","283,216,003",24095980,BTC
11/22/2014,"283,826,294","294,511,627","283,240,234","284,888,611","284,888,611",12328867,ETH
11/23/2014,"285,094,421","299,866,577","285,094,421","297,124,725","297,124,725",12247676,ETH
11/24/2014,"296,619,507","311,236,237","295,796,234","303,145,660","303,145,660",24877423,BTC
11/25/2014,"303,133,575","317,385,803","300,403,961","300,783,722","300,783,722",20388012,BTC
11/26/2014,"301,321,442","302,958,221","292,559,204","294,601,715","294,601,715",14876599,ETH
11/27/2014,"296,306,793","299,026,154","295,571,442","296,709,229","296,709,229",7021454,BTC
11/28/2014,"296,471,619","307,376,953","287,892,517","302,269,958","302,269,958",18425004,ETH
11/29/2014,"302,033,081","311,226,135","298,815,643","301,502,319","301,502,319",12345913,ETH
11/30/2014,"301,517,578","307,151,917","299,750,275","304,018,494","304,018,494",7394001,BTC
12/1/2014,"304,180,939","308,236,511","302,739,929","304,174,683","304,174,683",9434552,BTC
12/2/2014,"304,178,711","308,836,334","303,212,158","307,834,839","307,834,839",9981513,ETH
12/3/2014,"308,163,391","309,291,016","303,335,236","304,564,301","304,564,301",10834159,ETH
12/4/2014,"305,139,282","307,749,512","296,867,126","298,452,850","298,452,850",11732558,BTC
12/5/2014,"298,322,021","308,662,598","295,297,913","306,759,460","306,759,460",12357998,ETH
12/6/2014,"306,680,481","308,056,976","301,949,524","305,075,287","305,075,287",5705592,ETH
12/7/2014,"305,116,821","306,326,935","303,846,161","305,128,937","305,128,937",5280770,BTC
12/8/2014,"305,023,193","305,963,379","293,881,744","293,900,421","293,900,421",15347328,ETH
12/9/2014,"293,889,069","295,056,458","278,208,710","284,345,673","284,345,673",26572616,BTC
12/10/2014,"284,334,381","284,570,770","277,558,289","277,558,289","277,558,289",13164276,BTC
12/11/2014,"275,935,577","290,409,851","271,924,072","282,825,806","282,825,806",26169047,BTC
12/12/2014,"283,089,661","283,497,711","281,799,896","282,938,995","282,938,995",13635474,ETH
12/13/2014,"282,809,814","282,809,814","278,160,522","278,792,938","278,792,938",9370706,BTC
12/14/2014,"278,272,064","283,151,154","277,221,497","282,140,717","282,140,717",9961646,BTC
12/15/2014,"281,923,279","282,355,530","277,211,273","277,630,829","277,630,829",13879090,BTC
12/16/2014,"277,894,531","277,977,020","261,482,269","261,482,269","261,482,269",24676127,ETH
12/17/2014,"261,316,772","266,992,340","253,950,043","259,200,775","259,200,775",30451406,ETH
12/18/2014,"259,208,069","262,176,239","247,081,940","253,414,703","253,414,703",31879069,ETH
12/19/2014,"253,238,113","260,537,384","249,750,885","259,951,721","259,951,721",19484011,ETH
12/20/2014,"259,768,524","270,160,309","258,480,408","269,858,490","269,858,490",17057905,BTC
12/21/2014,"269,520,721","269,591,064","260,818,695","262,469,727","262,469,727",12440772,ETH
12/22/2014,"262,653,778","272,681,793","261,806,519","271,570,251","271,570,251",18259635,ETH
12/23/2014,"271,677,429","276,369,965","269,502,838","274,847,595","274,847,595",13615543,BTC
12/24/2014,"274,694,000","274,896,118","263,407,379","264,589,020","264,589,020",12380886,BTC
12/25/2014,"264,385,559","264,678,864","259,397,675","261,332,031","261,332,031",8096699,ETH
12/26/2014,"261,449,982","272,127,441","259,169,189","269,342,102","269,342,102",13478850,BTC
12/27/2014,"269,062,012","270,152,771","256,780,304","259,435,730","259,435,730",12472444,BTC
12/28/2014,"259,679,688","262,856,689","255,505,554","260,715,820","260,715,820",9596154,BTC
12/29/2014,"261,095,490","262,901,825","257,021,637","257,278,046","257,278,046",10123015,ETH
12/30/2014,"257,318,359","259,400,940","254,460,419","255,561,310","255,561,310",10303726,ETH
12/31/2014,"255,706,879","264,709,808","256,457,520","264,709,808","264,709,808",11526868,ETH
1/1/2015,"264,909,882","264,909,882","259,871,704","260,010,742","260,010,742",6649470,BTC
1/2/2015,"259,870,117","263,177,216","259,896,393","262,548,553","262,548,553",6551088,ETH
1/3/2015,"262,393,555","262,646,881","234,254,517","234,254,517","234,254,517",27547629,BTC
1/4/2015,"234,307,861","239,378,296","214,694,550","221,157,715","221,157,715",46567135,BTC
1/5/2015,"221,901,901","232,746,048","221,623,627","229,935,501","229,935,501",36829019,BTC
1/6/2015,"230,050,262","242,353,989","228,944,687","241,102,783","241,102,783",19583572,BTC
1/7/2015,"241,008,423","252,517,960","238,522,934","248,721,481","248,721,481",21013013,BTC
1/8/2015,"248,550,797","248,466,812","239,374,771","240,309,555","240,309,555",16947248,ETH
1/9/2015,"239,490,280","245,831,802","237,639,130","245,194,183","245,194,183",15804289,ETH
1/10/2015,"242,572,617","243,268,326","231,312,057","232,012,817","232,012,817",12887791,ETH
1/11/2015,"231,854,111","236,100,983","223,623,856","223,845,642","223,845,642",15336030,BTC
1/12/2015,"224,255,142","229,940,033","224,802,933","226,351,105","226,351,105",15958330,ETH
1/13/2015,"226,011,337","226,853,546","186,724,976","191,814,011","191,814,011",61863188,ETH
1/14/2015,"190,143,524","190,111,237","145,483,078","151,152,512","151,152,512",82864045,BTC
1/15/2015,"150,128,998","195,733,582","150,154,495","180,371,323","180,371,323",70288382,BTC
1/16/2015,"179,706,039","191,010,254","173,111,786","179,905,762","179,905,762",33216046,ETH
1/17/2015,"179,678,391","183,047,470","168,474,976","172,265,930","172,265,930",20290222,BTC
1/18/2015,"172,948,914","189,068,039","168,155,960","181,969,894","181,969,894",26027425,BTC
1/19/2015,"182,949,203","186,689,636","179,123,886","185,320,847","185,320,847",16093065,BTC
1/20/2015,"183,635,498","185,776,794","176,917,038","183,051,804","183,051,804",20834286,BTC
1/21/2015,"183,106,384","196,149,139","182,220,688","195,398,727","195,398,727",25770410,ETH
1/22/2015,"195,764,725","204,309,113","195,285,904","205,698,425","205,698,425",29562528,ETH
1/23/2015,"205,796,249","209,327,927","198,148,697","207,797,806","207,797,806",21969930,ETH
1/24/2015,"207,638,077","221,477,661","205,248,505","221,153,748","221,153,748",22113411,BTC
1/25/2015,"220,712,051","228,991,837","217,642,334","227,713,165","227,713,165",30140639,ETH
1/26/2015,"228,037,155","275,301,666","227,384,094","243,108,719","243,108,719",94936439,BTC
1/27/2015,"242,836,685","245,001,785","222,013,290","231,769,012","231,769,012",39056122,ETH
1/28/2015,"231,659,927","234,729,202","201,299,759","207,316,315","207,316,315",39308872,BTC
1/29/2015,"206,813,797","211,618,790","195,251,236","206,028,763","206,028,763",28421916,BTC
1/30/2015,"205,374,985","214,154,312","200,105,438","200,624,664","200,624,664",23573631,ETH
1/31/2015,"200,638,840","206,897,034","191,661,362","192,684,753","192,684,753",20687755,ETH
2/1/2015,"192,155,777","204,715,347","187,856,628","200,735,825","200,735,825",25761475,ETH
2/2/2015,"200,310,425","213,539,368","196,938,797","210,115,540","210,115,540",26999559,ETH
2/3/2015,"209,431,992","216,759,491","195,491,592","198,418,030","198,418,030",35606513,BTC
2/4/2015,"198,630,173","201,469,482","192,909,622","200,471,008","200,471,008",23501502,BTC
2/5/2015,"201,188,583","209,912,323","187,926,666","189,285,950","189,285,950",19630689,ETH
2/6/2015,"189,122,055","203,074,615","189,096,634","196,348,068","196,348,068",21585954,ETH
2/7/2015,"196,672,256","203,444,336","196,649,292","201,196,106","201,196,106",19084982,ETH
2/8/2015,"201,142,227","202,683,746","195,297,699","197,500,000","197,500,000",15156648,BTC
2/9/2015,"197,479,675","197,545,425","191,899,368","194,391,953","194,391,953",24544114,BTC
2/10/2015,"194,543,854","196,098,495","190,037,949","194,238,388","194,238,388",18656211,BTC
2/11/2015,"194,143,845","197,233,170","192,985,840","193,814,651","193,814,651",15210806,BTC
2/12/2015,"193,834,991","194,825,958","192,102,753","194,512,772","194,512,772",13337602,BTC
2/13/2015,"194,692,566","210,661,118","194,123,520","206,823,334","206,823,334",37551085,ETH
2/14/2015,"206,912,064","228,242,126","206,912,064","226,057,297","226,057,297",43690152,ETH
2/15/2015,"226,220,673","233,340,057","199,477,844","206,041,061","206,041,061",49620426,BTC
2/16/2015,"206,041,061","210,050,858","200,755,615","206,356,339","206,356,339",24844423,ETH
2/17/2015,"205,984,818","215,195,694","204,880,493","213,655,502","213,655,502",23998509,BTC
2/18/2015,"213,804,596","214,180,115","203,753,387","207,339,890","207,339,890",22109844,BTC
2/19/2015,"207,413,589","213,619,720","206,279,663","211,479,492","211,479,492",16080356,BTC
2/20/2015,"211,451,340","218,518,753","210,465,256","214,254,715","214,254,715",20984971,BTC
2/21/2015,"214,230,972","224,397,964","213,731,766","214,918,259","214,918,259",10796449,ETH
2/22/2015,"214,927,063","216,551,239","205,276,505","207,379,395","207,379,395",17160559,BTC
2/23/2015,"207,395,203","211,792,358","205,700,516","210,811,859","210,811,859",14472291,ETH
2/24/2015,"210,905,396","211,777,008","208,706,619","210,543,259","210,543,259",12523503,BTC
2/25/2015,"210,679,947","210,946,579","207,296,249","209,003,693","209,003,693",10118113,BTC
2/26/2015,"208,886,642","209,214,935","206,175,858","211,075,790","211,075,790",12159093,BTC
2/27/2015,"211,084,732","228,929,642","211,028,214","226,753,616","226,753,616",39319189,BTC
2/28/2015,"226,478,470","227,525,467","222,868,500","227,142,212","227,142,212",12461408,ETH
3/1/2015,"227,160,095","234,420,364","219,700,729","233,155,914","233,155,914",22592921,BTC
3/2/2015,"233,294,800","247,182,861","231,235,336","246,684,570","246,684,570",36210917,ETH
3/3/2015,"246,126,160","255,722,961","240,223,068","251,924,515","251,924,515",45127258,ETH
3/4/2015,"252,182,068","256,497,620","242,100,235","246,539,688","246,539,688",37359393,BTC
3/5/2015,"246,221,008","255,387,604","240,414,978","250,388,046","250,388,046",37445512,BTC
3/6/2015,"249,864,014","251,775,803","246,251,724","251,519,867","251,519,867",26670571,ETH
3/7/2015,"251,124,237","256,251,953","249,131,226","254,782,791","254,782,791",16440007,BTC
3/8/2015,"254,941,452","256,255,646","251,374,161","253,000,748","253,000,748",20350332,ETH
3/9/2015,"253,423,096","269,720,764","252,622,208","267,313,080","267,313,080",54622669,ETH
3/10/2015,"267,548,462","279,032,837","267,488,007","272,494,629","272,494,629",63295788,BTC
3/11/2015,"272,275,146","281,700,287","272,087,646","280,981,232","280,981,232",32199374,BTC
3/12/2015,"280,742,340","280,113,159","274,927,612","277,013,000","277,013,000",30665537,ETH
3/13/2015,"276,790,894","277,540,283","271,956,726","271,956,726","271,956,726",29948056,BTC
3/14/2015,"271,103,699","272,914,612","267,800,232","268,666,626","268,666,626",21551944,BTC
3/15/2015,"268,228,149","273,223,022","267,819,305","273,197,571","273,197,571",11418582,ETH
3/16/2015,"272,522,186","278,146,393","272,392,242","274,922,424","274,922,424",20355818,ETH
3/17/2015,"274,924,316","276,050,415","268,378,632","269,471,466","269,471,466",20289948,BTC
3/18/2015,"269,058,044","269,311,951","230,677,612","236,285,614","236,285,614",52556467,BTC
3/19/2015,"235,899,338","248,536,484","229,157,608","244,635,300","244,635,300",49439340,BTC
3/20/2015,"244,661,530","247,799,393","242,411,362","241,912,186","241,912,186",17057948,BTC
3/21/2015,"241,815,170","242,325,333","236,275,406","240,318,848","240,318,848",15831885,BTC
3/22/2015,"240,219,025","249,027,893","239,916,824","247,538,101","247,538,101",17032887,BTC
3/23/2015,"247,478,043","254,400,909","238,905,624","243,753,983","243,753,983",20846112,ETH
3/24/2015,"243,605,042","244,172,836","223,790,100","225,275,177","225,275,177",36758118,ETH
3/25/2015,"226,996,887","226,825,058","216,410,461","224,591,324","224,591,324",32719303,BTC
3/26/2015,"224,663,376","234,082,458","223,127,731","228,367,172","228,367,172",23642378,BTC
3/27/2015,"228,398,407","236,343,643","225,441,757","226,902,740","226,902,740",15867457,ETH
3/28/2015,"226,853,134","233,494,080","226,853,134","232,201,706","232,201,706",14733995,ETH
3/29/2015,"232,148,438","232,514,938","221,308,472","223,040,802","223,040,802",19940636,BTC
3/30/2015,"223,193,344","230,544,815","219,966,904","228,598,083","228,598,083",21250092,ETH
3/31/2015,"228,531,586","229,943,604","226,035,004","227,396,652","227,396,652",21109870,BTC
4/1/2015,"227,395,721","229,928,482","224,126,404","229,614,639","229,614,639",21243570,BTC
4/2/2015,"229,444,702","233,793,640","226,733,185","232,776,703","232,776,703",24172049,BTC
4/3/2015,"232,840,195","235,203,934","231,506,439","231,707,367","231,707,367",21088375,BTC
4/4/2015,"231,679,123","232,560,120","228,771,866","231,137,939","231,137,939",11382562,BTC
4/5/2015,"231,196,243","236,762,024","229,539,001","237,036,560","237,036,560",17872658,ETH
4/6/2015,"237,148,453","238,453,415","231,853,363","233,688,843","233,688,843",18324522,ETH
4/7/2015,"233,489,441","233,932,327","230,513,672","233,992,599","233,992,599",17067837,ETH
4/8/2015,"233,885,391","233,508,423","226,460,495","227,250,977","227,250,977",27904285,ETH
4/9/2015,"226,999,634","228,627,960","222,822,037","228,503,372","228,503,372",20295855,BTC
4/10/2015,"228,520,248","228,563,126","219,615,997","222,667,419","222,667,419",27242030,ETH
4/11/2015,"222,614,609","225,935,669","220,878,143","223,120,163","223,120,163",15435955,ETH
4/12/2015,"223,104,141","224,229,385","220,236,740","222,659,821","222,659,821",11680087,BTC
4/13/2015,"222,468,414","223,671,295","210,084,229","212,455,780","212,455,780",29497493,ETH
4/14/2015,"212,618,484","212,441,925","203,062,988","205,879,745","205,879,745",29797088,BTC
4/15/2015,"205,798,965","209,679,611","205,690,506","209,679,611","209,679,611",21135363,ETH
4/16/2015,"209,758,316","213,449,814","209,660,126","212,487,686","212,487,686",23059775,BTC
4/17/2015,"212,489,532","212,343,231","205,997,772","206,276,733","206,276,733",18907728,ETH
4/18/2015,"206,249,878","207,603,882","204,420,181","206,715,408","206,715,408",11975012,ETH
4/19/2015,"206,807,953","209,489,120","205,520,340","205,996,674","205,996,674",13901073,BTC
4/20/2015,"206,007,767","210,872,925","205,401,138","209,012,756","209,012,756",17088211,ETH
4/21/2015,"209,007,156","219,119,858","208,555,084","219,119,858","219,119,858",23263481,ETH
4/22/2015,"219,430,008","221,764,542","217,835,419","218,386,642","218,386,642",22239952,ETH
4/23/2015,"218,271,927","218,654,648","217,922,623","218,703,293","218,703,293",15756567,ETH
4/24/2015,"218,248,245","218,679,428","211,413,208","212,601,593","212,601,593",19717503,BTC
4/25/2015,"212,571,243","213,790,222","208,068,588","208,117,294","208,117,294",12830667,BTC
4/26/2015,"208,135,696","208,626,587","197,530,792","201,960,419","201,960,419",26639393,BTC
4/27/2015,"201,959,503","214,355,927","201,388,321","210,837,692","210,837,692",35470345,BTC
4/28/2015,"210,546,204","211,049,286","203,846,298","205,940,552","205,940,552",19576183,ETH
4/29/2015,"205,699,829","206,964,447","202,988,998","203,229,233","203,229,233",17043020,ETH
4/30/2015,"203,125,732","213,514,267","202,368,225","210,655,670","210,655,670",30168243,BTC
5/1/2015,"210,471,893","212,716,751","207,231,888","207,231,888","207,231,888",16800875,ETH
5/2/2015,"207,465,851","210,489,334","207,465,851","209,777,649","209,777,649",11193410,ETH
5/3/2015,"209,733,017","217,197,968","209,021,332","214,854,752","214,854,752",16531778,BTC
5/4/2015,"214,852,951","217,300,735","213,263,382","214,423,615","214,423,615",19039562,ETH
5/5/2015,"214,274,704","214,667,496","208,737,976","211,218,353","211,218,353",21405403,BTC
5/6/2015,"211,332,855","211,459,488","202,125,916","202,665,375","202,665,375",26095608,BTC
5/7/2015,"202,559,540","212,198,257","201,368,164","211,076,126","211,076,126",25848808,BTC
5/8/2015,"210,960,510","219,320,511","210,733,139","217,793,167","217,793,167",24511476,ETH
5/9/2015,"217,709,198","221,312,851","214,020,721","215,979,279","215,979,279",17674824,ETH
5/10/2015,"215,887,299","217,976,242","213,315,170","214,645,828","214,645,828",13415900,ETH
5/11/2015,"214,648,499","218,860,321","214,841,141","217,279,495","217,279,495",18745895,BTC
5/12/2015,"217,267,838","217,869,568","215,412,704","214,952,301","214,952,301",17190514,BTC
5/13/2015,"215,207,275","215,286,209","207,106,354","208,353,455","208,353,455",23957779,BTC
5/14/2015,"208,209,793","209,054,062","205,187,180","207,832,458","207,832,458",21415526,BTC
5/15/2015,"207,855,270","209,102,295","206,789,795","207,497,162","207,497,162",14260239,ETH
5/16/2015,"207,531,219","207,577,515","205,479,874","206,229,156","206,229,156",9684482,ETH
5/17/2015,"206,104,263","207,863,937","206,104,263","206,940,491","206,940,491",9730228,ETH
5/18/2015,"207,014,771","207,514,664","205,480,423","205,925,278","205,925,278",14822277,ETH
5/19/2015,"205,844,894","209,437,393","207,963,577","208,192,261","208,192,261",12783323,BTC
5/20/2015,"208,141,098","211,616,776","209,054,993","210,808,044","210,808,044",13962166,ETH
5/21/2015,"210,806,244","212,505,173","210,188,766","211,888,000","211,888,000",13603043,ETH
5/22/2015,"211,867,294","219,022,903","210,646,118","218,200,638","218,200,638",24514753,BTC
5/23/2015,"218,144,348","218,815,247","216,696,320","216,860,641","216,860,641",13259192,ETH
5/24/2015,"216,955,063","219,760,239","216,805,267","219,227,554","219,227,554",10470385,BTC
5/25/2015,"219,203,903","219,070,160","215,594,925","216,183,441","216,183,441",13150894,ETH
5/26/2015,"216,177,979","218,490,463","216,251,038","217,837,387","217,837,387",15089573,BTC
5/27/2015,"217,790,543","218,711,395","217,350,784","217,770,752","217,770,752",17287996,BTC
5/28/2015,"217,746,887","217,290,085","216,615,097","216,613,144","216,613,144",12618248,ETH
5/29/2015,"216,584,854","216,677,612","215,377,808","215,796,844","215,796,844",13475016,ETH
5/30/2015,"215,793,213","215,794,128","211,200,516","212,382,813","212,382,813",12832074,ETH
5/31/2015,"212,191,681","212,298,172","209,340,637","210,104,050","210,104,050",13445418,ETH
6/1/2015,"210,143,295","212,405,350","202,633,469","204,125,992","204,125,992",23890212,ETH
6/2/2015,"204,096,695","203,520,004","203,401,016","202,568,405","202,568,405",18353817,ETH
6/3/2015,"202,508,286","201,742,371","200,816,071","200,616,394","200,616,394",15767297,ETH
6/4/2015,"200,525,803","201,065,750","200,155,441","200,182,053","200,182,053",13143048,ETH
6/5/2015,"200,030,350","203,208,633","197,923,904","202,458,817","202,458,817",16251013,BTC
6/6/2015,"202,506,531","203,149,124","201,943,115","203,059,128","203,059,128",10018450,BTC
6/7/2015,"203,038,422","203,576,630","200,804,474","200,757,523","200,757,523",11996397,BTC
6/8/2015,"200,755,722","203,317,383","200,719,696","202,597,092","202,597,092",20729207,BTC
6/9/2015,"202,640,533","204,402,161","201,546,555","202,840,958","202,840,958",25109015,BTC
6/10/2015,"202,794,006","203,743,576","201,921,707","202,319,382","202,319,382",14063843,ETH
6/11/2015,"202,365,372","204,372,559","202,466,583","204,273,010","204,273,010",12819920,BTC
6/12/2015,"204,273,010","204,910,431","203,743,225","204,101,883","204,101,883",12440273,ETH
6/13/2015,"204,046,860","206,471,420","203,416,763","206,249,557","206,249,557",11808040,BTC
6/14/2015,"206,285,049","208,429,184","205,896,347","208,093,201","208,093,201",10840150,ETH
6/15/2015,"207,985,382","211,015,884","207,948,334","210,079,834","210,079,834",17663532,BTC
6/16/2015,"210,028,381","224,049,484","209,457,993","223,236,053","223,236,053",37024646,BTC
6/17/2015,"223,171,982","228,111,008","219,031,372","219,420,822","219,420,822",38604348,BTC
6/18/2015,"219,547,577","221,050,415","214,824,890","218,984,268","218,984,268",27244921,BTC
6/19/2015,"219,015,915","221,867,935","214,695,724","215,416,992","215,416,992",21105504,BTC
6/20/2015,"215,350,067","216,493,179","211,912,811","215,950,684","215,950,684",18148921,BTC
6/21/2015,"215,852,051","215,961,243","213,111,893","214,720,535","214,720,535",9330957,BTC
6/22/2015,"214,742,538","218,602,417","215,029,556","217,746,628","217,746,628",15597725,ETH
6/23/2015,"217,691,086","219,474,625","217,413,040","218,628,967","218,628,967",13521299,ETH
6/24/2015,"218,616,425","218,630,096","214,649,704","214,649,704","214,649,704",15479607,ETH
6/25/2015,"214,515,839","217,280,121","214,458,420","216,746,109","216,746,109",14401982,ETH
6/26/2015,"216,572,037","218,334,824","216,736,649","218,176,437","218,176,437",12524407,ETH
6/27/2015,"218,136,139","225,113,312","217,749,222","224,800,720","224,800,720",18350739,ETH
6/28/2015,"224,769,363","224,963,730","224,899,109","226,909,973","226,909,973",13794059,BTC
6/29/2015,"226,645,706","229,352,539","225,756,958","229,214,447","229,214,447",30978957,ETH
6/30/2015,"229,189,484","240,261,017","228,727,432","236,299,286","236,299,286",40001617,BTC
7/1/2015,"236,544,510","238,100,021","229,867,889","234,364,304","234,364,304",24494608,ETH
7/2/2015,"234,301,773","236,363,724","229,181,091","230,433,060","230,433,060",19444154,ETH
7/3/2015,"230,475,464","231,830,643","228,341,751","230,683,945","230,683,945",17129050,BTC
7/4/2015,"230,823,425","235,292,480","228,761,703","234,778,610","234,778,610",14057235,BTC
7/5/2015,"234,705,719","250,233,368","232,812,271","247,328,537","247,328,537",40163817,ETH
7/6/2015,"246,596,329","250,267,929","242,391,312","243,554,230","243,554,230",44500091,ETH
7/7/2015,"244,398,895","245,958,130","241,988,312","241,874,435","241,874,435",26219880,ETH
7/8/2015,"241,669,998","247,301,147","240,722,916","244,633,667","244,633,667",33408799,BTC
7/9/2015,"244,671,600","246,323,257","241,117,630","243,380,936","243,380,936",36432110,BTC
7/10/2015,"243,315,857","264,610,626","242,864,120","255,258,499","255,258,499",89947137,ETH
7/11/2015,"255,245,956","267,454,529","254,036,377","262,624,298","262,624,298",36833527,ETH
7/12/2015,"262,646,729","281,689,819","262,077,789","279,355,682","279,355,682",50687455,BTC
7/13/2015,"279,319,733","279,227,722","253,780,350","265,963,013","265,963,013",56510245,ETH
7/14/2015,"265,944,824","269,028,900","261,102,203","261,235,901","261,235,901",26106143,BTC
7/15/2015,"261,763,916","266,226,044","260,561,554","261,365,234","261,365,234",25134053,BTC
7/16/2015,"261,559,967","266,260,986","252,722,427","255,573,013","255,573,013",45476151,ETH
7/17/2015,"255,574,860","258,727,966","249,603,638","258,125,031","258,125,031",25483883,ETH
7/18/2015,"257,994,812","260,946,716","253,140,305","253,903,214","253,903,214",23263231,BTC
7/19/2015,"253,779,434","254,613,480","251,697,601","252,667,847","252,667,847",14158740,BTC
7/20/2015,"252,561,630","257,576,385","252,087,173","257,576,385","257,576,385",20968886,BTC
7/21/2015,"257,484,985","259,357,483","251,915,314","252,247,833","252,247,833",20970005,ETH
7/22/2015,"252,086,884","255,113,922","251,080,719","253,796,555","253,796,555",17751350,BTC
7/23/2015,"253,905,518","254,005,844","250,787,704","251,296,326","251,296,326",16869640,ETH
7/24/2015,"251,256,256","263,508,240","250,549,789","262,357,117","262,357,117",33854569,ETH
7/25/2015,"262,253,357","264,591,370","260,285,767","262,738,434","262,738,434",18804332,BTC
7/26/2015,"262,686,584","266,701,843","261,836,548","266,757,202","266,757,202",14612012,BTC
7/27/2015,"266,714,386","267,999,268","259,525,116","264,812,408","264,812,408",27590188,ETH
7/28/2015,"264,820,526","267,347,687","265,998,566","266,112,610","266,112,610",23005785,ETH
7/29/2015,"266,164,154","266,163,025","261,029,572","263,743,164","263,743,164",22470492,BTC
7/30/2015,"263,299,622","264,641,083","261,133,575","263,024,017","263,024,017",19778590,ETH
7/31/2015,"263,000,275","264,179,016","257,942,627","259,102,478","259,102,478",21508374,BTC
8/1/2015,"259,135,254","259,359,192","253,151,276","256,327,148","256,327,148",17290188,BTC
8/2/2015,"255,278,534","257,911,438","252,620,605","257,741,913","257,741,913",16162517,BTC
8/3/2015,"257,917,023","260,727,936","255,105,148","256,828,308","256,828,308",19611050,BTC
8/4/2015,"256,826,477","262,171,967","256,803,040","262,100,708","262,100,708",20132972,BTC
8/5/2015,"261,759,766","262,819,672","259,006,256","258,536,163","258,536,163",18460974,ETH
8/6/2015,"258,558,197","258,463,379","254,714,554","255,083,786","255,083,786",17207307,BTC
8/7/2015,"255,233,948","255,762,100","253,128,769","254,840,027","254,840,027",38724638,BTC
8/8/2015,"254,983,139","255,152,679","237,635,574","237,897,186","237,897,186",53352475,BTC
8/9/2015,"238,005,646","243,371,613","237,414,993","241,952,362","241,952,362",21713764,BTC
8/10/2015,"242,312,881","243,509,033","239,726,135","240,143,463","240,143,463",19049669,BTC
8/11/2015,"240,027,252","244,892,654","240,676,193","244,892,654","244,892,654",23035866,BTC
8/12/2015,"245,084,671","244,775,726","238,088,791","238,816,574","238,816,574",24041062,ETH
8/13/2015,"238,643,555","238,452,301","236,708,389","236,694,443","236,694,443",24814466,BTC
8/14/2015,"236,741,043","240,700,150","234,656,738","239,200,500","239,200,500",24391105,BTC
8/15/2015,"239,064,545","240,089,127","235,253,433","235,483,017","235,483,017",17395426,ETH
8/16/2015,"235,766,632","236,283,432","231,422,516","233,036,133","233,036,133",26788966,BTC
8/17/2015,"233,020,813","234,816,116","231,386,795","232,977,524","232,977,524",19523074,ETH
8/18/2015,"232,932,358","232,992,874","191,402,786","191,402,786","191,402,786",38218353,BTC
8/19/2015,"204,634,567","215,102,829","200,203,110","203,925,873","203,925,873",54758186,BTC
8/20/2015,"204,119,293","212,616,455","203,972,488","209,516,602","209,516,602",28732307,BTC
8/21/2015,"209,521,057","210,236,542","203,910,599","204,151,154","204,151,154",20342170,BTC
8/22/2015,"204,232,803","206,247,360","195,491,562","202,238,419","202,238,419",20370348,ETH
8/23/2015,"202,226,135","204,270,538","198,016,159","200,570,511","200,570,511",16180204,BTC
8/24/2015,"200,520,386","200,561,768","181,666,946","181,774,612","181,774,612",51140501,BTC
8/25/2015,"181,405,869","197,023,590","172,367,416","191,836,044","191,836,044",52881925,BTC
8/26/2015,"192,240,311","202,703,201","191,165,894","199,215,775","199,215,775",28059280,BTC
8/27/2015,"199,408,966","203,184,052","198,989,426","199,972,412","199,972,412",19488790,ETH
8/28/2015,"199,911,926","209,941,986","196,553,375","207,010,193","207,010,193",28034174,ETH
8/29/2015,"207,147,064","208,643,768","203,372,696","205,564,499","205,564,499",15335928,BTC
8/30/2015,"205,667,389","207,611,374","202,403,824","204,050,491","204,050,491",17315672,ETH
8/31/2015,"204,365,356","206,642,303","201,457,993","204,967,926","204,967,926",18452156,BTC
9/1/2015,"205,146,118","205,671,585","201,420,578","201,966,354","201,966,354",18216202,ETH
9/2/2015,"201,883,133","205,066,696","200,829,132","204,516,983","204,516,983",16733922,BTC
9/3/2015,"204,552,673","204,730,270","201,984,497","204,264,526","204,264,526",15718396,BTC
9/4/2015,"204,293,289","207,029,495","203,980,774","206,489,731","206,489,731",18795302,BTC
